_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
gemeen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.7002606346004929	0.1391429036657361	NA	NA	BOW	bound	534	lex	10_10	1	weight	5000	5000	nav	4_4	292	gemeen
gemeen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.6132252109888022	-0.7851074955457777	NA	NA	BOW	bound	534	lex	10_10	1	weight	5000	5000	all	4_4	292	gemeen
gemeen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5908706086248351	0.3716193704983671	NA	NA	BOW	bound	534	lex	10_10	1	weight	FOC	390	nav	4_4	292	gemeen
gemeen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.6107454765498354	0.3472899188093914	NA	NA	BOW	bound	534	lex	10_10	1	weight	FOC	534	all	4_4	292	gemeen
gemeen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.6837124395472157	0.5170479611028309	NA	NA	BOW	bound	534	lex	10_10	1	selection	5000	5000	nav	4_4	292	gemeen
gemeen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.7979147863778695	-0.9278262306948902	NA	NA	BOW	bound	534	lex	10_10	1	selection	5000	5000	all	4_4	292	gemeen
gemeen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5726350417868681	0.5140137878438794	NA	NA	BOW	bound	534	lex	10_10	1	selection	FOC	390	nav	4_4	292	gemeen
gemeen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.5887957657035565	0.5055059177904067	NA	NA	BOW	bound	534	lex	10_10	1	selection	FOC	534	all	4_4	292	gemeen
gemeen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.7555508177194976	0.9749610402106013	NA	NA	BOW	bound	1026	lex	10_10	1	no	5000	5000	nav	4_4	295	gemeen
gemeen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.780548645690401	-1.6765179268154944	NA	NA	BOW	bound	1026	lex	10_10	1	no	5000	5000	all	4_4	295	gemeen
gemeen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.6304014747805822	0.8352219682447025	NA	NA	BOW	bound	1026	lex	10_10	1	no	FOC	748	nav	4_4	295	gemeen
gemeen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.6558264871893833	0.8244359651995403	NA	NA	BOW	bound	1026	lex	10_10	1	no	FOC	1026	all	4_4	295	gemeen
gemeen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.17061076537662206	0.39920769752529217	NA	NA	BOW	bound	682	all	10_10	1	weight	5000	5000	nav	4_4	295	gemeen
gemeen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	0.13233049996409182	-0.8589303596117107	NA	NA	BOW	bound	682	all	10_10	1	weight	5000	5000	all	4_4	295	gemeen
gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.30120760607738944	0.44392761550734716	NA	NA	BOW	bound	682	all	10_10	1	weight	FOC	390	nav	4_4	295	gemeen
gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.2799239152875367	0.4334230864755657	NA	NA	BOW	bound	682	all	10_10	1	weight	FOC	682	all	4_4	295	gemeen
gemeen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.6598071659661295	0.7890102433667955	NA	NA	BOW	bound	682	all	10_10	1	selection	5000	5000	nav	4_4	295	gemeen
gemeen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	1.50209820988281	-0.0045114744147465545	NA	NA	BOW	bound	682	all	10_10	1	selection	5000	5000	all	4_4	295	gemeen
gemeen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.18077384405607627	0.7254744565797172	NA	NA	BOW	bound	682	all	10_10	1	selection	FOC	390	nav	4_4	295	gemeen
gemeen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.20050113447747678	0.7199883843390912	NA	NA	BOW	bound	682	all	10_10	1	selection	FOC	682	all	4_4	295	gemeen
gemeen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.9483803609417648	1.1217639301056337	NA	NA	BOW	bound	1358	all	10_10	1	no	5000	5000	nav	4_4	295	gemeen
gemeen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	2.176869190132829	0.4914813769909556	NA	NA	BOW	bound	1358	all	10_10	1	no	5000	5000	all	4_4	295	gemeen
gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.4037188215025464	1.0190552426109505	NA	NA	BOW	bound	1358	all	10_10	1	no	FOC	748	nav	4_4	295	gemeen
gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.4003761965441098	1.0478312860758303	NA	NA	BOW	bound	1358	all	10_10	1	no	FOC	1358	all	4_4	295	gemeen
gemeen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.610536024206834	-0.07391976896586072	NA	NA	BOW	bound	446	lex	5_5	1	weight	5000	5000	nav	4_4	290	gemeen
gemeen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.4787319594878876	-0.8312488879152063	NA	NA	BOW	bound	446	lex	5_5	1	weight	5000	5000	all	4_4	290	gemeen
gemeen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6171192185969339	0.2061827368766023	NA	NA	BOW	bound	446	lex	5_5	1	weight	FOC	318	nav	4_4	290	gemeen
